id,smiles,proba
339,C=CC(CCC)OOC1=C(C)OC(C)C1=O,0.9762358069419861
340,CCOOC1=C(C)OC(C)C1=O,0.9759351015090942
341,CC1=C(OOCC(C)C)C(=O)C(C)O1,0.9758651256561279
342,CCCCCC(=O)C(CC)CCCC,0.9757304191589355
343,C=C(C)OCCC=C(C)CCOC(=O)C(C)=O,0.9748865365982056
344,Cc1ccc(COOc2c(C)occc2=O)cc1,0.9748743772506714
345,CC1=C(OC(=O)CCc2ccccc2)C(=O)C(C)O1,0.9747426509857178
346,CCCCC(CC)C(=O)CC=O,0.9745175242424011
347,Cc1ccc(COC(=O)C(N)CCCN)cc1,0.9741869568824768
348,CCCCOC1=C(C)OC(C)C1=O,0.9741085767745972
349,CC(C)C(=O)CCOC(=O)C1CC2C=CC1C2,0.9740328788757324
350,C=CCC(C)C(=O)OCC(=O)OC(=C)C,0.97395259141922
351,CC(C)CCCC(=O)OCc1ccccc1,0.9736853837966919
352,CCC=CC=CCC(=O)CCCCCCCCC(=O)OCC(C)C,0.973673939704895
353,CC(=O)CCc1ccc(OC2=C(C)OC(C)C2=O)cc1,0.9735168814659119
354,CCC(C)COC(=O)C1CCCCC1,0.9734993577003479
355,CC=CC(=O)OC(CCCC)CCCCC(=O)C(=O)C1CCCCC1,0.9734139442443848
356,CCCCC(CCCCC(=O)C(=O)C(CC)CCCC)OOC1CCCCC1,0.973256528377533
357,C=C(C)C1CC=C(COC(=O)CC(O)CCC)CC1,0.9732166528701782
358,CCCC(=O)CC(=O)C(C)C,0.9730991721153259
359,CCCCC(=O)OCC(C)C,0.9730790257453918
360,CCCCC(CC)C(=O)OCCC1CCCCC1,0.9728577733039856
361,CCCCCC(C)OC(=O)CCc1ccccc1,0.9724845290184021
362,C=C(C)CCCC(=O)C(CC)CCCC,0.9724719524383545
363,CCCCC(CCCCC(=O)OCC(C)c1ccccc1)OC(C)(C)C1CCC(C)CC1=O,0.9724615812301636
364,C=CCC(C)C(=O)C(=O)C(CC)CCCC,0.9723055362701416
365,CCCCC(CC)C(=O)C(=O)C(C)C,0.9721843004226685
366,CC(=O)COCc1ccc(C)cc1,0.9720823764801025
367,CCCCC(CC)C(=O)Oc1cccc(C)c1,0.9718984365463257
368,C=C(C)C1CC=C(C)C(OC(=O)CCCC)C1,0.971878707408905
369,CCC(C)C(=O)OCCCC=C(C)C,0.9717842936515808
370,CC(C)CCCC(C)CCOC(=O)C(C)C,0.9716581106185913
371,Cc1ccc(COC(=O)CC(=O)c2ccccc2)cc1,0.9715094566345215
372,CCCCC(CC)C(=O)c1c(C)occc1=O,0.9714605808258057
373,CCCCCCC1CC(OOCc2ccc(C)cc2)CO1,0.9713366627693176
374,CCCC(C)C(=O)OCc1ccccc1,0.971284031867981
375,CCC(C=O)C(C)(C)C1CCC(C)CC1=O,0.9710631966590881
376,CCC=C(C)C(=O)CCC(S)CCC,0.9709322452545166
377,CCCCC(CC)C(=O)C1OC(CO)C(O)C(O)C1O,0.9709190726280212
378,CC1=C(OCCC2CCCC2=O)C(=O)C(C)O1,0.9708751440048218
379,CSSC(C)C(=O)OC1=C(C)OC(C)C1=O,0.9707484245300293
380,CCCCC(CC)C(=O)C1OC(C)C(O)C(O)C1O,0.970695436000824
381,C=CCCCC(=O)C(CC)CCCC,0.9706948399543762
382,C=CC(CCCCC)OC(=O)C(O)C(O)C(=O)CCCC,0.9703748226165771
383,CCC=CCC(=O)OC1CCCCC1,0.9699779748916626
384,C=C(C)CCCC(C)CCOC(=O)CCCCC(CCCC)OC(=O)C(C)(C)SC,0.9697364568710327
385,CCCCC(CC)C(=O)NCC,0.9696894884109497
386,CCCCC(CC)C(=O)OCc1ccc2c(c1)OCO2,0.9692972898483276
387,CC=CC(=O)OC(CCCC)CCCCC(=O)OC(C)CCCCC,0.9691214561462402
388,CCCC(=O)CC(=O)CC=C(C)C,0.9689463973045349
389,CCCCCCC1CC(OC(=O)C(O)C(O)C(=O)OC(C)(C)c2ccccc2)CO1,0.96888667345047
390,CC(C)COC(=O)C(O)CC(C)C,0.9688403010368347
391,CC=CCCOC(CCCC)CCCCC(=O)OCc1ccco1,0.9688257575035095
392,CCCCC(CC)C(=O)C(=O)C1CC2C=CC1C2,0.968495786190033
393,CCC=C(C)C(=O)OCCCCCCCCCC,0.9684541821479797
394,CCC=CCC(=O)C(CC)CCCC,0.9683446288108826
395,CC(=CCCC1CCC(C)=CC1=O)CCOC(=O)CC1(C)OCCO1,0.9682057499885559
396,CC(=O)C=CCOC1=C(C)OC(C)C1=O,0.9679968953132629
397,CC(=O)CCCOC1=C(C)OC(C)C1=O,0.9679803848266602
398,CC=Cc1ccc(C(=O)C(CC)CCCC)c(OC)c1,0.9679523706436157
399,CCC(CC)COCc1ccc(C)cc1,0.9677397608757019
400,CCCCC(CCCCC(=O)OCc1ccc(C)cc1)OCCCC(C)CCO,0.9676861763000488
401,CC=CC(=O)OC(CCCC)CCCCC(=O)CC=CCC,0.9670861959457397
402,C=CC1(C)CCC(C(C)(C)OC(=O)CCCC(C)C)O1,0.966899037361145
403,CCCCC(=O)CC(=O)CCC,0.9668340682983398
404,CCCCC(CC)C(=O)CC1OCC(C)O1,0.9666592478752136
405,C=CCCC(=O)CC(C)C(=O)C(C)CCCC,0.9666103720664978
406,CCC(CC)COOCc1ccc(C)cc1,0.9664139151573181
407,C=CC(C)(O)CCCC(=O)CCCCC(CCCC)OOc1c(C)occc1=O,0.9663721323013306
408,C=C(C)C1CC=C(C)C(OCc2c(C)occc2=O)C1,0.9659255146980286
409,CCCCC(CC)C(=O)Cc1ccc(OC)cc1,0.965830385684967
410,CSCOC(=O)CCCC(C)C,0.9656818509101868
411,CCCCCCC(CC)OOC1=C(C)OC(C)C1=O,0.9655651450157166
412,CCC(C)CCCC=C(C)CCOC(=O)C(C)CC,0.9655580520629883
413,C=C(COC(=O)C(CC)SC)C1CC=C(C)CC1,0.9648832082748413
414,CCCCC(CC)C(=O)CCC1CCCCC1,0.9647621512413025
415,C=C(COC(=O)CCC=CCC)C1CC=C(C)CC1,0.9641406536102295
416,CCC(C)(O)C(=O)OCc1ccc(C)cc1,0.9641119837760925
417,CCCCC(CCCCC(=O)C(=O)CC(C)CC)Oc1c(C)occc1=O,0.9640783667564392
418,CC(C)c1ccc(COC(=O)C2CCCCC2)cc1,0.9639651775360107
419,C=C(COOC(CCCC)CCCCC(=O)C(C)(C)CCc1ccccc1)C1CC=C(C)CC1,0.9636514186859131
420,CCCC(=O)OCC(CC)CC,0.9635689854621887
421,CC(O)C(=O)OCc1ccccc1,0.9635136723518372
422,CSCC(=O)OCc1ccc(C)cc1,0.9634186029434204
423,C=CCC(C)C(=O)C(=O)COC(=O)C(C)=CC,0.9633519649505615
424,CCCCC(CC)C(=O)Cc1ccc(C)cc1,0.9630040526390076
425,COc1ccc(COC2=C(C)OC(C)C2=O)cc1,0.9629862904548645
426,COCc1ccccc1,0.9627635478973389
427,Cc1ccc(COCC=Cc2ccccc2)cc1,0.962742030620575
428,O=C(OC1CCCCC1)C1CCCCC1,0.9625709056854248
429,CCC=CCCCC(=O)C(CC)CCCC,0.9625278115272522
430,CCC=C(C)C(=O)OCC(C)c1ccccc1,0.9624457955360413
431,CCCCC(CC)C(=O)OCCCSC,0.9623340368270874
432,C=CC(C)=CCCOC1=C(C)OC(C)C1=O,0.962296187877655
433,CC=CCCCC(=O)C(O)C(O)C(=O)OC1=C(C)OC(C)C1=O,0.9622663855552673
434,CCC(C)(O)C(=O)OC1=C(C)OC(C)C1=O,0.9620477557182312
435,CCC=CCCC(=O)C(CC)CCCC,0.9620060324668884
436,C=CC(CCCCC)OOCC(C)C,0.9615796208381653
437,CCC=CC=CCOC1=C(C)OC(C)C1=O,0.9615117311477661
438,CC1=C(OC(=O)CCc2ccco2)C(=O)C(C)O1,0.9612774848937988
439,C=CC(CCCCC)OCc1ccc(C)cc1,0.961135745048523
440,CCCCCC(CO)OC1=C(C)OC(C)C1=O,0.9609634280204773
441,CC1=CCC(C(C)CCCC(=O)C(O)C(O)C(=O)OCc2ccco2)C=C1,0.9609141945838928
442,CCCCC(C)OCC(C)C,0.960135817527771
443,CCCC(=O)OC(C)CCC,0.9601237773895264
444,CCCCC(CCCCC(=O)OC(C)(C)c1ccccc1)OC(C)CO,0.9599278569221497
445,CCC=CCCOOC(CCCC)CCCCC(=O)C(CC)CCCCCC,0.9595279693603516
446,C=C(CCCC(=O)CCCCC(CCCC)OCCCC(C)CCO)C1CC=C(C)CC1,0.959487795829773
447,C=C(C)C1CC=C(COC(=O)C2OC2(C)c2ccc(C)cc2)CC1,0.9594217538833618
448,O=C1CCCC1CCOCc1ccccc1,0.9592359066009521
449,CC(=O)C(=O)OC1=C(C)OC(C)C1=O,0.959224283695221
450,CC(=CCOCc1ccc(C)cc1)CCCC(C)CCCC(C)CCCC(C)C,0.9591804146766663
451,CCCCC(CC)C(=O)C(C)C=O,0.9590902328491211
452,CC1=C(OC(C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)C(C)O1,0.9590446352958679
453,CCCC(=O)CC(=O)C(C)C=O,0.9587125182151794
454,CCCC(=O)CC(=O)OC(C)(C)CCc1ccccc1,0.9586588144302368
455,C=CC(C)OC1=C(C)OC(C)C1=O,0.9586012363433838
456,C=C(C)C1CC=C(COC(CCCC)CCCCC(=O)OCCCC)CC1,0.9585412740707397
457,CC1=C(OCc2ccc(C(C)C)cc2)C(=O)C(C)O1,0.9583846926689148
458,C=CCc1ccc(C(=O)C(CC)CCCC)c(OC)c1,0.9583790898323059
459,CCCCCCCCOC(=O)C(C)C,0.9583691358566284
460,C=C(C)OC(CCCC)CCCCC(=O)C1CC=C(C)CC1,0.958265483379364
461,CCCCC(C)C(=O)C(C)CC(=O)CCC(C)CC,0.958095371723175
462,CC=Cc1ccc(OC(=O)C(CC)CCCC)c(OC)c1,0.9580312967300415
463,CCCCC(C=O)OCCC(S)CCC,0.9580312967300415
464,CCCCC(CCCCC(=O)CC(OCC)OCC)OC(=O)C(C)O,0.9575948119163513
465,CCCCC(CCCCC(=O)CCCC(C)CC=O)OCC=C(C)C,0.9574779272079468
466,C=C(CC(=O)CCCCC(CCCC)OOCC(C)CC)C1CC=C(C)CC1,0.9573016166687012
467,CCCC(=O)CC(=O)CC(C)CC,0.9572290778160095
468,CCCC(=O)CC(=O)C(=O)C(C)C,0.9571846127510071
469,CC=C(C)CC(=O)CCCCC(CCCC)OCC=CCC=CCC,0.9570168852806091
470,CCCCCCCC(=O)OCc1c(C)occc1=O,0.9569191932678223
471,Cc1occc(=O)c1OCOCCC1CCCC1=O,0.9568678736686707
472,CC(C)C(=O)CCOC(=O)CCCC1CCCCC1,0.9568196535110474
473,CC(C)=CCOCC(C)C,0.9563726782798767
474,CC(=O)CCc1ccc(OOCc2ccc(C)cc2)cc1,0.9563385844230652
475,C=C(COC(=O)CC(C)CC(C)(C)C)C1CC=C(C)CC1,0.956169068813324
476,CCCCC(C)OOCc1ccc(C)cc1,0.9560382962226868
477,CC1CCC(C(C)(C)OCc2ccccc2)C(=O)C1,0.9558460116386414
478,CCCC(=O)OCC(C)c1ccccc1,0.9555707573890686
479,CCCCC(CCCCC(=O)Cc1ccc(OC)cc1)OC(C)(C)Cc1ccccc1,0.9555436968803406
480,CCCCC(CC)C(=O)OC(C)(C)CCc1ccccc1,0.9555426836013794
481,CC1=C(OC(=O)C(C)O)C(=O)C(C)O1,0.9554264545440674
482,Cc1cccc(C(=O)C(O)C(O)C(=O)OCc2ccco2)c1,0.9553240537643433
483,C=C(COC(=O)C(C)(O)CC)C1CC=C(C)CC1,0.9551706910133362
484,O=C(CC1CCCCC1)OC1CCCCC1,0.954961359500885
485,CCCC(O)CCCC(=O)OCC1=CCC2CC1C2(C)C,0.9548113942146301
486,CCCC(=O)CC(=O)Cc1ccc(C)cc1,0.9545218348503113
487,CCCCC(CCCCC(=O)CC(C)c1ccccc1)OOC1CCCCC1,0.9544980525970459
488,CC1(C)C2CC=C(COC(=O)C3CCCCC3)C1C2,0.9543969631195068
489,CCC=CCC(=O)CC(=O)CCC,0.9542194604873657
490,CCCCC(O)C(=O)OC(C)CC,0.9538878202438354
491,CCCCCOC(C)(C)C1CCC(C)CC1=O,0.9536986351013184
492,CC(=CCCOCC1=CCC2CC1C2(C)C)CCOC(=O)C(C)C,0.9535466432571411
493,CCCCCC=CCCC(=O)CCCCC(CCCC)OC(CC)CCCCC,0.9532400965690613
494,CCC=CCC(=O)OC1=C(C)OC(C)C1=O,0.9528992176055908
495,CC1=C(OOc2ccc(C)cc2)C(=O)C(C)O1,0.9528756141662598
496,CC(=S)OC1=C(C)OC(C)C1=O,0.9526932835578918
497,Cc1ccc(COC(=O)CC2CCCCC2)cc1,0.9526292085647583
498,CCCC(=O)OCCC1CCCCC1,0.9524305462837219
499,Cc1ccc(COCC=CC=O)cc1,0.9523983001708984
500,C=CC(CCC)C(=O)CCCCCCCCC(=O)OCC(C)C,0.9522932171821594
501,Cc1ccc(COC(C=O)c2ccccc2)cc1,0.9522280097007751
502,CCC(=O)OCC(=O)CC1CCCCC1,0.9513359069824219
503,CCCCC(CCCCC(=O)C(=O)c1ccccc1N)OC(=O)C(C)CCC,0.9513019323348999
504,Cc1ccc(COC(=O)CCCCCC2CCCCC2)cc1,0.9512231945991516
505,Cc1ccc(COCCC2CCC(=O)O2)cc1,0.9511998891830444
506,CCCCC(CCCCC(=O)C(=O)c1ccccc1NCC)OOCc1ccc(OC)cc1,0.951192319393158
507,CCCCC(CC)C(=O)Oc1ccccc1C,0.9511231780052185
508,C=C(COC(=O)C(=O)CC)C1CC=C(C)CC1,0.9510490298271179
509,C=C(C)OC(=O)COC(=O)CC(O)CCCCC,0.9509803652763367
510,CCCCCC(=O)CCCC(=O)OCC1=CCC2CC1C2(C)C,0.9503793716430664
511,CCCCC(CC)C(=O)CC=CC=O,0.950346827507019
512,C=CCCCOC(CCCC)CCCCC(=O)OC(C)CC,0.9502402544021606
513,CCCCC(=O)C(C)C,0.9499730467796326
514,CCCCCCCCOOC1=C(C)OC(C)C1=O,0.949962854385376
515,CCCCCCOOC1=C(C)OC(C)C1=O,0.949962854385376
516,CCCCCCCCCCOOC1=C(C)OC(C)C1=O,0.949962854385376
517,CCCCCCCOOC1=C(C)OC(C)C1=O,0.949962854385376
518,CCCCCCCCCOOC1=C(C)OC(C)C1=O,0.949962854385376
519,CCC=CCCOC(=O)CCCC(C)C,0.9497618079185486
520,CCC=C(C)C(=O)OCCC1CCCCC1,0.949371337890625
521,C=C(C)C1CC=C(COC(=O)c2ccccc2NCC)CC1,0.9492995738983154
522,CSC(C)(C)C(=O)OCc1ccc(C)cc1,0.9491963386535645
523,CCCCC(CC)C(=O)CC(=O)CO,0.9487320184707642
524,CCCC(=O)CC(=O)C1CC=C(C)CC1,0.9486594200134277
525,C=C(C)C1CC=C(C)C(C(=O)C(C)COCC)C1,0.9484517574310303
526,CCC=C(C)C(=O)CC=CCO,0.9476615190505981
527,CCC=CCC=CCCCC=C(C)CCOC(=O)CCCC(C)C,0.9476288557052612
528,CC(COC(=O)CCc1ccccc1)c1ccccc1,0.9475602507591248
529,CCCCC(CC)C(=O)c1ccc(C=O)cc1OC,0.9474044442176819
530,C=C(C)COC(=O)CCCC,0.9472669959068298
531,CC(C)COC(=O)CCCCCCCCC(=O)CCS,0.9472631216049194
532,CCCCC(CC)C(=O)CC=Cc1ccccc1,0.9471670985221863
533,CCC(C)SC(=O)COCc1ccc(C)cc1,0.9470398426055908
534,Cc1ccc(COOCC(C)C)cc1,0.946975588798523
535,C=CC(CCC)C(=O)C(CC)CCCC,0.9468271136283875
536,CCCCCCCCCCCCCCC(=O)OC(CCCC)CCCCC(=O)CCCC(C)C,0.946818470954895
537,CCCCC(CC)C(=O)CC(C)C(=O)C(=O)C(N)CCCN,0.9466953873634338
538,CC1=C(OCCCC(C)C)C(=O)C(C)O1,0.946614146232605
539,CCC(=O)C(=O)OCc1ccc(C)cc1,0.9465835094451904
540,CCNC(=O)CCCCCCCCC(=O)OCC,0.9459392428398132
541,CCCCCC(CC)OOCc1ccc(C)cc1,0.9456307291984558
542,CCCCC(CC)C(=O)CC1=C(C)CCC(C)C1(C)C,0.9456217885017395
543,C=C(C)C1CCC(C)C(OC(=O)CCCCC(CCCC)OC(=O)CC)C1,0.9451301097869873
544,CCCCC(CC)C(=O)CCCC(C)C1C=CC(C)=CC1,0.9451234936714172
545,CC(=S)OCc1ccc(C)cc1,0.9448854327201843
546,CCCC(=O)CC(=O)Nc1ccc2c(c1)C(O)OC21c2ccc(O)cc2Oc2cc(O)ccc21,0.9445382952690125
547,CCCCCC=CC(C)=O,0.9438428282737732
548,CCCCCC(CC)C(=O)CCCCC(CCCC)OCCCC(C)C1C=CC(C)=CC1,0.9437728524208069
549,CCCCCC(C)C(=O)C(CC)CCCC,0.9436386823654175
550,CCC=CCC(=O)OCc1ccc(C)cc1,0.9434643983840942
551,CCC(=O)COC1=C(C)OC(C)C1=O,0.9429560899734497
552,CCCCC(CCCCC(=O)c1ccccc1)OC(C)(C)C1CCC(C)CC1=O,0.9427794218063354
553,CCCCOCC(=O)C(C=O)CCCC,0.9425805807113647
554,CCC=CCCCCCC(=O)C(CC)CCCC,0.94241863489151
555,C=C(C)C1CC=C(C)C(OC(=O)CCCCCCCCC(=O)Cc2ccco2)C1,0.9422178864479065
556,CCC(CC)COC(=O)C(O)C(O)C(=O)OC(C)(C)c1ccccc1,0.9421999454498291
557,C=C(C)CC(=O)C(CC)CCCC,0.9421296119689941
558,CCCCCC(=O)COC(=O)CC1(C)OCCO1,0.941845715045929
559,CCCC(=O)CC(=O)CCC=C(C)C,0.9417446255683899
560,CCCCC(CC)C(=O)CCC(C)(C)S,0.9417293071746826
561,CCC=C(C)C(=O)C(C)(C)C1CCC(C)CC1=O,0.9414090514183044
562,CCCCC(=O)C(O)C(O)C(=O)OC(C)OCC,0.9412147998809814
563,CC=CC(C)C(=O)C(=O)CCCCC(CCCC)OOC(C)(C)c1ccccc1,0.9410116672515869
564,CCCCC(CC)C(=O)C(C=O)C(C)C,0.9407991170883179
565,CC(=O)CCCOC1CCCCC1,0.9407336711883545
566,C=CC(C)=CCCC(=O)C(O)C(O)C(=O)OC(C)(C)c1ccccc1,0.9405302405357361
567,CC1=CCC(OC2=C(C)OC(C)C2=O)CC1,0.9403389692306519
568,CCCCC(CCCCC(=O)CCC(CCC)SC)OOC1CCCCC1,0.9403125047683716
569,CCCCC(CC)C(=O)C(=O)CCC(C)=O,0.9401410818099976
570,CCCCCCCCOC(=O)C(CC)CCCC,0.9400612115859985
571,CCCCCCCCCCOC(=O)C(CC)CCCC,0.9400612115859985
572,CCOCCOC1=C(C)OC(C)C1=O,0.9399060606956482
573,CCCC(=O)CC(=O)C(=O)C(C)CCCCC(C)CCO,0.9398040175437927
574,CCCCC(CCCCC(=O)CC(C)=CCCC1(C)C2CC3C(C2)C31C)OC(C)(C)Cc1ccccc1,0.9397012591362
575,C=C(COC(C=O)CCCC)C1CC=C(C)CC1,0.9396955966949463
576,CC1=C(OOC(C)(C)Cc2ccccc2)C(=O)C(C)O1,0.9392182230949402
577,CC=CC(=O)OC1=C(C)OC(C)C1=O,0.9391397833824158
578,CCCC(=O)CC(=O)CC(=O)CC,0.9388996958732605
579,CC1=C(OC(C)CCc2ccccc2)C(=O)C(C)O1,0.93875652551651
580,CCCCC(CC)C(=O)C1CC(C)CC(C)(C)C1,0.9385480284690857
581,CCC=CCC(=O)C(O)C(O)C(=O)OCC(CC)CC,0.9384388327598572
582,CCCCCCC1CC(OCC2=CCC3CC2C3(C)C)CO1,0.9378347396850586
583,CCCCC(C=O)OC1CCCCC1,0.9376511573791504
584,Cc1ccc(CC(C)(C)C2CCC(C)CC2=O)cc1,0.937505841255188
585,CCCCC(CC)C(=O)C(=O)C(C)CCC,0.9373568296432495
586,CCCCC(CCCCC(=O)CCC(C)(C)S)OCc1ccc(OC)cc1,0.9371062517166138
587,CCCCC(C=O)CCCC(C)=O,0.937076985836029
588,CC1=C(OOC2CCCCC2)C(=O)C(C)O1,0.9367727637290955
589,CCCCC(CC)C(=O)C(=O)C(C)=O,0.9364382028579712
590,CCCCC(=O)OCCC1CCCCC1,0.9364145994186401
591,CCCCC(CCCCC(=O)OCc1ccccc1)OCCC(C)CCCC(C)C,0.9360642433166504
592,CC1=C(OCC2OCC(C)O2)C(=O)C(C)O1,0.9354766607284546
593,Cc1occc(=O)c1OOC1CCCCC1,0.935052216053009
594,Cc1occc(=O)c1OC1CCCCC1,0.9346171617507935
595,C=CC1(C)CCC(C(C)(C)OC(=O)CCCCCCCCC(=O)CC=CC=CCC)O1,0.9341844320297241
596,CCC(CC)C(=O)C(=O)COC(=O)c1ccccc1OC,0.9339296817779541
597,CC1=C(OC2OC(=O)c3ccccc32)C(=O)C(C)O1,0.9339221119880676
598,CCCCC(CCCCC(=O)C1OC(=O)C(C)=C1C)OC(C=O)CSC,0.933289110660553
599,CCCCC(C=O)C(=O)c1ccccc1OC,0.9332588315010071
600,C=C(C)OC1=C(C)OC(C)C1=O,0.9331408739089966
601,CCCC(=O)OC1=C(C)CCC1=O,0.932915985584259
602,CCCCC(CC)COOC1=C(C)OC(C)C1=O,0.9326407313346863
603,CCCCC(CCCCC(=O)OCc1ccccc1)OC(=O)C(N)CCCN,0.9325745701789856
604,C=C(COCC(=O)SC(C)CC)C1CC=C(C)CC1,0.9325582981109619
605,CCCCC(CC)C(=O)C(C)(C)C1CCC(C)CC1=O,0.9324120283126831
606,CCCCCC(CC)OC(=O)CCc1ccccc1,0.9321837425231934
607,CCCC(=O)CC(=O)Cc1ccccc1OC,0.9320226907730103
608,C=C(C)C1CC=C(C)C(OOCc2ccc(C)cc2)C1,0.9318562150001526
609,CCCCC(CCCCC(=O)OCSC)OCC=CC=O,0.9313259124755859
610,CCCCCC=CCCOC1=C(C)OC(C)C1=O,0.9312945008277893
611,Cc1ccc(COCc2ccc(C)cc2)cc1,0.9312386512756348
612,C=C(C)C1CC=C(COC(=O)C(O)CC(C)C)CC1,0.9306637048721313
613,CCC(C)COOC1=C(C)OC(C)C1=O,0.9299566745758057
614,CCC=C(C)C(=O)C(C)CCC,0.9296383857727051
615,CCCC(=O)OC(C)(C)C1CCC(C)CC1,0.929597020149231
616,CCCCOc1ccc2ccccc2c1,0.9295701384544373
617,CC(C)COC(=O)CC1(C)OCCO1,0.9295469522476196
618,CC(C)CCCC(=O)C(C)C,0.9289705753326416
619,CCNc1ccccc1C(=O)OCc1ccccc1,0.9286924004554749
620,CCC(C)CC(=O)CCCCCCCCC(=O)C(C)C1CC=C(C)CC1,0.9286720156669617
621,CCCCC(CCCCC(=O)C1CCC2(C)OC2C1=O)OOCc1ccc(OC)cc1,0.9285837411880493
622,CCCCC(CC)COC(=O)C(C)C,0.9275818467140198
623,CC=CC(=O)C(=O)CCCCC(CCCC)OOC1CCCCC1,0.9275752902030945
624,CCCCC(CCCCC(=O)c1ccccc1)OC(=O)C(C)C,0.9275000095367432
625,COc1ccccc1OC(=O)C(C)C,0.9274031519889832
626,CCCCCCCCCCCCOC(=O)CCC,0.9262482523918152
627,CCCCC(CC)C(=O)OCCc1ccc(O)c(OC)c1,0.9262405633926392
628,CCCCCCC1CC(OC(C=O)CCCC)CO1,0.9257940649986267
629,O=C(OC1CCCCC1)C1CC2C=CC1C2,0.9253678917884827
630,CCCCC(CC)C(=O)CC(OC)OC,0.9252101182937622
631,CC1=C(Oc2cccc(C)c2)C(=O)C(C)O1,0.9251400232315063
632,CCCCCCC1CC(OC(=O)CCCC)CO1,0.9246646165847778
633,CCC(OCc1ccc(C)cc1)c1ccccc1,0.9246435165405273
634,CCCCC(CCCCC(=O)C(C=O)CC)OOC1CC(C)CCC1C(C)C,0.924462616443634
635,CCCCC(=O)C(C=O)CCCC,0.9244321584701538
636,CC(=CCCC1CCC(C)=CC1=O)CCOC(=O)CC1CCCCC1,0.9243262410163879
637,C=CC1(C)CCC(C(C)(C)OC2=C(C)OC(C)C2=O)O1,0.9242711067199707
638,CCCCC(CC)C(=O)c1cccc(C)c1,0.9240460991859436
639,CCC=CC(=O)OC(CCCC)CCCCC(=O)C(=O)C1CC2C=CC1C2,0.9240374565124512
640,Cc1ccc(COC(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,0.9240363240242004
641,CCCCC(CC)C(=O)C(=O)CC1(C)OCCO1,0.9236919283866882
642,C=CCSCC(N)C(=O)OC(CCCC)CCCCC(=O)OCC(=C)C,0.9230023622512817
643,CCCCC(CCCCC(=O)CCO)OC(C)(C)CCc1ccccc1,0.9227842688560486
644,CCCCOc1c(C)occc1=O,0.9225518703460693
645,CCCC(=O)CC(=O)C(=O)c1ccccc1OC,0.9222714900970459
646,CCCC(=O)CC(=O)CC,0.922055184841156
647,CCCC=CCC(=O)C(CC)CCCC,0.921955943107605
648,CCCCC(CC)C(=O)CCCC(C)CC=O,0.9218563437461853
649,CCCCC(CC)C(=O)OCCC(CCC)SC,0.9213271141052246
650,CCCCC=CCOC(CCCC)CCCCC(=O)OCCC(S)CCC,0.921093761920929
651,CC1=CCC(COCCC2CCCC2=O)CC1,0.9209631681442261
652,CC=CC(=O)C(=O)C(CC)CCCC,0.920780599117279
653,CCC=CCC=CCC(=O)CCC,0.920701801776886
654,CCCCCOC(=O)CCc1ccccc1,0.9203714728355408
655,CCC=CCC=CCCC(=O)CCC,0.9200538992881775
656,C=C(C)OC(=O)C(O)C(O)C(=O)C(=O)C(C)=CC,0.9200063943862915
657,C=CC(CCC)OC(=O)CCCCC(CCCC)OCCCC,0.9198103547096252
658,CC1=CCC(CCOC(=O)CCc2ccccc2)C1(C)C,0.9195629358291626
659,CCC=CCCCCCOC(=O)C(CC)CCCC,0.9195043444633484
660,CC1=C(OCC=CC=O)C(=O)C(C)O1,0.9194803833961487
661,CCCCOC(CCCC)CCCCC(C)=O,0.9192563891410828
662,CC=C(C)C(=O)OCc1ccc(C)cc1,0.9189087748527527
663,Cc1ccc(COC(C)(C)CCc2ccccc2)cc1,0.9179418683052063
664,C=C(COC(=O)CCCCCCCCCCCCCCC)C1CC=C(C)CC1,0.917729377746582
665,C=C(COC(=O)CCCCCCCCCCCCCCCCC)C1CC=C(C)CC1,0.917729377746582
666,CCC=C(C)C(=O)CC(C)CC,0.9176989197731018
667,CCCCC(CCCCC(=O)C(C)C=CC1=C(C)CCCC1(C)C)OC,0.9171453714370728
668,C=CC(=C)CCCC(C)(C)OC(=O)C(CC)CCCC,0.916304349899292
669,CCCCCCC1CC(OCCCC)CO1,0.9162687659263611
670,CC1=CCC(CCOOC2=C(C)OC(C)C2=O)C1(C)C,0.915858268737793
671,C=C(C)OCC(C)C,0.9158264994621277
672,C=C(CCCC(=O)CCCCC(CCCC)OC1CC(C)CCC1C(C)C)C1CC=C(C)CC1,0.9154788851737976
673,CCCC(=O)CC(=O)CC=CC=O,0.9147645831108093
674,C=C(COCc1ccc(C)cc1)C1CC=C(C)CC1,0.9143014550209045
675,Cc1occc(=O)c1COOc1c(C)occc1=O,0.9139286279678345
676,C=C(C)C1CC=C(C)C(OC2=C(C)OC(C)C2=O)C1,0.9138844013214111
677,C=CC(CCCCC)C(=O)C(CC)CCCC,0.9136344790458679
678,Cc1ccc(COOCCC(C)C)cc1,0.9130964279174805
679,CCC(Cc1ccccc1)C(=O)C(C)(C)C1CCC(C)CC1=O,0.9129583239555359
680,CCCCC(CC)C(=O)OC1CC(C)CC(C)(C)C1,0.9129289984703064
681,CC1=C(OC(=O)CC2CCCCC2)C(=O)C(C)O1,0.9128532409667969
682,CCCCC(=O)CCCC(C)C,0.9126044511795044
683,CCCCC(CC)C(=O)C(=O)CCc1ccco1,0.9122975468635559
